"Label_EntityIsUpdated": "Last changed"	###	"Label_EntityIsUpdated": "Senast förändrades"	###	"Label_EntityIsUpdated": "Sist endret seg"	###	"Label_EntityIsUpdated": "Viimeksi muuttunut"	###	"Label_EntityIsUpdated": "Sidst ændret"	###	"Label_EntityIsUpdated": "Último cambio"	###	"Label_EntityIsUpdated": "Última mudança"	###@@@###
"Entity_AuroraID": "Aurora ID"	###	"Entity_AuroraID": "Aurora ID"	###	"Entity_AuroraID": "Aurora id"	###	"Entity_AuroraID": "Aurora -tunnus"	###	"Entity_AuroraID": "Aurora ID"	###	"Entity_AuroraID": "Aurora ID"	###	"Entity_AuroraID": "Aurora ID"	###@@@###
"Label_RoleIsActive": "Active"	###	"Label_RoleIsActive": "Aktiva"	###	"Label_RoleIsActive": "Aktiv"	###	"Label_RoleIsActive": "Aktiivinen"	###	"Label_RoleIsActive": "Aktiv"	###	"Label_RoleIsActive": "Activo"	###	"Label_RoleIsActive": "Ativo"	###@@@###
"Label_RoleIsInActive": "Inactive"	###	"Label_RoleIsInActive": "Inaktiv"	###	"Label_RoleIsInActive": "Inaktiv"	###	"Label_RoleIsInActive": "Epäaktiivinen"	###	"Label_RoleIsInActive": "Inaktiv"	###	"Label_RoleIsInActive": "Inactivo"	###	"Label_RoleIsInActive": "Inativo"	###@@@###
"Label_Button_Clear": "Clear"	###	"Label_Button_Clear": "Klar"	###	"Label_Button_Clear": "Klar"	###	"Label_Button_Clear": "Asia selvä"	###	"Label_Button_Clear": "Klar"	###	"Label_Button_Clear": "Claro"	###	"Label_Button_Clear": "Claro"	###@@@###
"Label_Button_Filter": "Filter"	###	"Label_Button_Filter": "Filtrera"	###	"Label_Button_Filter": "Filter"	###	"Label_Button_Filter": "Suodattaa"	###	"Label_Button_Filter": "Filter"	###	"Label_Button_Filter": "Filtrar"	###	"Label_Button_Filter": "Filtro"	###@@@###
"Label_Button_Search": "Search"	###	"Label_Button_Search": "Sök"	###	"Label_Button_Search": "Søk"	###	"Label_Button_Search": "Hae"	###	"Label_Button_Search": "Søg"	###	"Label_Button_Search": "Buscar"	###	"Label_Button_Search": "Procurar"	###@@@###
"Label_NoSearchPerfomed": "No search result. The search was performed"	###	"Label_NoSearchPerfomed": "Inget sökresultat. Sökningen utfördes"	###	"Label_NoSearchPerfomed": "Ingen søkeresultat. Søket ble utført"	###	"Label_NoSearchPerfomed": "Ei hakutuloksia. Haku suoritettiin"	###	"Label_NoSearchPerfomed": "Intet søgeresultat. Søgningen blev udført"	###	"Label_NoSearchPerfomed": "Sin resultado de la búsqueda. La búsqueda se realizó"	###	"Label_NoSearchPerfomed": "Nenhum resultado de pesquisa. A pesquisa foi realizada"	###@@@###
"Entity_List_OpenRelation": "Go to related person"	###	"Entity_List_OpenRelation": "Gå till närstående person"	###	"Entity_List_OpenRelation": "Gå til beslektet person"	###	"Entity_List_OpenRelation": "Mennä sukulaiseen"	###	"Entity_List_OpenRelation": "Gå til beslægtet person"	###	"Entity_List_OpenRelation": "Ir a la persona relacionada"	###	"Entity_List_OpenRelation": "Vá para uma pessoa relacionada"	###@@@###
"Label_Welcome": "Welcome"	###	"Label_Welcome": "Välkommen"	###	"Label_Welcome": "Velkommen"	###	"Label_Welcome": "Tervetuloa"	###	"Label_Welcome": "Velkommen"	###	"Label_Welcome": "Bienvenido"	###	"Label_Welcome": "Bem-vindo"	###@@@###
"Label_Country_Sweden": "Sweden"	###	"Label_Country_Sweden": "Sverige"	###	"Label_Country_Sweden": "Sverige"	###	"Label_Country_Sweden": "Ruotsi"	###	"Label_Country_Sweden": "Sverige"	###	"Label_Country_Sweden": "Suecia"	###	"Label_Country_Sweden": "Suécia"	###@@@###
"Label_Country_Denmark": "Denmark"	###	"Label_Country_Denmark": "Danmark"	###	"Label_Country_Denmark": "Danmark"	###	"Label_Country_Denmark": "Tanska"	###	"Label_Country_Denmark": "Danmark"	###	"Label_Country_Denmark": "Dinamarca"	###	"Label_Country_Denmark": "Dinamarca"	###@@@###
"Label_Country_Finland": "Finland"	###	"Label_Country_Finland": "Finland"	###	"Label_Country_Finland": "Finland"	###	"Label_Country_Finland": "Suomi"	###	"Label_Country_Finland": "Finland"	###	"Label_Country_Finland": "Finlandia"	###	"Label_Country_Finland": "Finlândia"	###@@@###
"Label_Country_Norway": "Norway"	###	"Label_Country_Norway": "Norge"	###	"Label_Country_Norway": "Norge"	###	"Label_Country_Norway": "Norja"	###	"Label_Country_Norway": "Norge"	###	"Label_Country_Norway": "Noruega"	###	"Label_Country_Norway": "Noruega"	###@@@###
"Nav_DropDownItem_Settings": "Settings"	###	"Nav_DropDownItem_Settings": "Inställningar"	###	"Nav_DropDownItem_Settings": "Innstillinger"	###	"Nav_DropDownItem_Settings": "Asetukset"	###	"Nav_DropDownItem_Settings": "Indstillinger"	###	"Nav_DropDownItem_Settings": "Ajustes"	###	"Nav_DropDownItem_Settings": "Configurações"	###@@@###
"Nav_DropDownItem_ChangePassword": "Change password"	###	"Nav_DropDownItem_ChangePassword": "Ändra lösenord"	###	"Nav_DropDownItem_ChangePassword": "Bytt passord"	###	"Nav_DropDownItem_ChangePassword": "Vaihda salasana"	###	"Nav_DropDownItem_ChangePassword": "Skift kodeord"	###	"Nav_DropDownItem_ChangePassword": "Cambiar la contraseña"	###	"Nav_DropDownItem_ChangePassword": "Alterar a senha"	###@@@###
"Nav_DropDownItem_Darkmode": "Change theme"	###	"Nav_DropDownItem_Darkmode": "Byta tema"	###	"Nav_DropDownItem_Darkmode": "Endre tema"	###	"Nav_DropDownItem_Darkmode": "Vaihda teema"	###	"Nav_DropDownItem_Darkmode": "Skift tema"	###	"Nav_DropDownItem_Darkmode": "Cambiar de tema"	###	"Nav_DropDownItem_Darkmode": "Mudar tema"	###@@@###
"Nav_DropDownItem_Contact": "Contact us"	###	"Nav_DropDownItem_Contact": "Kontakta oss"	###	"Nav_DropDownItem_Contact": "Kontakt oss"	###	"Nav_DropDownItem_Contact": "Ota meihin yhteyttä"	###	"Nav_DropDownItem_Contact": "Kontakt os"	###	"Nav_DropDownItem_Contact": "Contáctenos"	###	"Nav_DropDownItem_Contact": "Contate-nos"	###@@@###
"Label_SearchAppName": "Aurora POD"	###	"Label_SearchAppName": "Aurora Pod"	###	"Label_SearchAppName": "Aurora Pod"	###	"Label_SearchAppName": "Aurora Pod"	###	"Label_SearchAppName": "Aurora Pod"	###	"Label_SearchAppName": "Aurora Pod"	###	"Label_SearchAppName": "AURORA POD"	###@@@###
"Label_Tooltip_ThemeDark": "Use dark theme"	###	"Label_Tooltip_ThemeDark": "Använd mörkt tema"	###	"Label_Tooltip_ThemeDark": "Bruk mørkt tema"	###	"Label_Tooltip_ThemeDark": "Käytä tummaa teemaa"	###	"Label_Tooltip_ThemeDark": "Brug mørkt tema"	###	"Label_Tooltip_ThemeDark": "Usar tema oscuro"	###	"Label_Tooltip_ThemeDark": "Use tema sombrio"	###@@@###
"Label_Tooltip_ThemeLight": "Use light theme"	###	"Label_Tooltip_ThemeLight": "Använd lätt tema"	###	"Label_Tooltip_ThemeLight": "Bruk lett tema"	###	"Label_Tooltip_ThemeLight": "Käytä kevytteemaa"	###	"Label_Tooltip_ThemeLight": "Brug let tema"	###	"Label_Tooltip_ThemeLight": "Use el tema de la luz"	###	"Label_Tooltip_ThemeLight": "Use o tema da luz"	###@@@###
"Label_Tooltip_Settings": "Settings"	###	"Label_Tooltip_Settings": "Inställningar"	###	"Label_Tooltip_Settings": "Innstillinger"	###	"Label_Tooltip_Settings": "Asetukset"	###	"Label_Tooltip_Settings": "Indstillinger"	###	"Label_Tooltip_Settings": "Ajustes"	###	"Label_Tooltip_Settings": "Configurações"	###@@@###
"Label_Tooltip_Contact": "Contact us"	###	"Label_Tooltip_Contact": "Kontakta oss"	###	"Label_Tooltip_Contact": "Kontakt oss"	###	"Label_Tooltip_Contact": "Ota meihin yhteyttä"	###	"Label_Tooltip_Contact": "Kontakt os"	###	"Label_Tooltip_Contact": "Contáctenos"	###	"Label_Tooltip_Contact": "Contate-nos"	###@@@###
"Label_Tooltip_Filearea": "Filearea"	###	"Label_Tooltip_Filearea": "Filearea"	###	"Label_Tooltip_Filearea": "FileArea"	###	"Label_Tooltip_Filearea": "Filearea"	###	"Label_Tooltip_Filearea": "Filearea"	###	"Label_Tooltip_Filearea": "Filearea"	###	"Label_Tooltip_Filearea": "Fileareia"	###@@@###
"Label_Tooltip_HandleUsers": "Manage Business Accounts"	###	"Label_Tooltip_HandleUsers": "Hantera affärskonton"	###	"Label_Tooltip_HandleUsers": "Administrer forretningskontoer"	###	"Label_Tooltip_HandleUsers": "Hallitse yritystilejä"	###	"Label_Tooltip_HandleUsers": "Administrer forretningskonti"	###	"Label_Tooltip_HandleUsers": "Administrar cuentas comerciales"	###	"Label_Tooltip_HandleUsers": "Gerenciar contas comerciais"	###@@@###
"Entity_Label_SetPassWord": "Save new password"	###	"Entity_Label_SetPassWord": "Spara nytt lösenord"	###	"Entity_Label_SetPassWord": "Lagre nytt passord"	###	"Entity_Label_SetPassWord": "Tallenna uusi salasana"	###	"Entity_Label_SetPassWord": "Gem nyt adgangskode"	###	"Entity_Label_SetPassWord": "Guardar una nueva contraseña"	###	"Entity_Label_SetPassWord": "Salve nova senha"	###@@@###
"Label_RegisterForm_Password": "Password"	###	"Label_RegisterForm_Password": "Lösenord"	###	"Label_RegisterForm_Password": "Passord"	###	"Label_RegisterForm_Password": "Salasana"	###	"Label_RegisterForm_Password": "Adgangskode"	###	"Label_RegisterForm_Password": "Contraseña"	###	"Label_RegisterForm_Password": "Senha"	###@@@###
"Tooltip_RegisterForm_Password": "At least 8 characters"	###	"Tooltip_RegisterForm_Password": "Minst 8 tecken"	###	"Tooltip_RegisterForm_Password": "Minst 8 tegn"	###	"Tooltip_RegisterForm_Password": "Vähintään 8 merkkiä"	###	"Tooltip_RegisterForm_Password": "Mindst 8 tegn"	###	"Tooltip_RegisterForm_Password": "Al menos 8 carácteres"	###	"Tooltip_RegisterForm_Password": "Pelo menos 8 caracteres"	###@@@###
"Label_RegisterForm_PasswordConfirm": "Confirm password"	###	"Label_RegisterForm_PasswordConfirm": "Bekräfta lösenord"	###	"Label_RegisterForm_PasswordConfirm": "Bekreft passord"	###	"Label_RegisterForm_PasswordConfirm": "Vahvista salasana"	###	"Label_RegisterForm_PasswordConfirm": "Bekræft kodeord"	###	"Label_RegisterForm_PasswordConfirm": "Confirmar Contraseña"	###	"Label_RegisterForm_PasswordConfirm": "Confirme sua senha"	###@@@###
"Tooltip_RegisterForm_PasswordConfirm": "Write again in order to confirm the password"	###	"Tooltip_RegisterForm_PasswordConfirm": "Skriv igen för att bekräfta lösenordet"	###	"Tooltip_RegisterForm_PasswordConfirm": "Skriv igjen for å bekrefte passordet"	###	"Tooltip_RegisterForm_PasswordConfirm": "Kirjoita uudelleen salasanan vahvistamiseksi"	###	"Tooltip_RegisterForm_PasswordConfirm": "Skriv igen for at bekræfte adgangskoden"	###	"Tooltip_RegisterForm_PasswordConfirm": "Escriba nuevamente para confirmar la contraseña"	###	"Tooltip_RegisterForm_PasswordConfirm": "Escreva novamente para confirmar a senha"	###@@@###
"Label_PasswordChanged": "Password changed"	###	"Label_PasswordChanged": "Lösenordet ändrat"	###	"Label_PasswordChanged": "Passord endret"	###	"Label_PasswordChanged": "Salasana vaihdettu"	###	"Label_PasswordChanged": "Adgangskode ændret"	###	"Label_PasswordChanged": "Contraseña cambiada"	###	"Label_PasswordChanged": "Senha alterada"	###@@@###
"Label_Password_Guidelines": "The string must contain at least 1 lowercase alphabetical character,  at least 1 uppercase alphabetical character, at least 1 numeric character
and at least one special character. The string must be eight characters or longer"	###	"Label_Password_Guidelines": "Strängen måste innehålla minst 1 gemensam alfabetisk karaktär, minst 1 versaler alfabetisk karaktär, minst 1 numerisk karaktär
och åtminstone en speciell karaktär. Strängen måste vara åtta tecken eller längre"	###	"Label_Password_Guidelines": "Strengen må inneholde minst 1 små bokstaver, minst 1 store alfabetisk tegn, minst 1 numerisk tegn
og minst en spesiell karakter. Strengen må være åtte tegn eller lenger"	###	"Label_Password_Guidelines": "Merkkijonon on sisällettävä vähintään 1 pienet aakkoset, vähintään 1 isot aakkosellinen merkki, vähintään yksi numeerinen merkki
ja ainakin yksi erikoishahmo. Merkkijonon on oltava kahdeksan merkkiä tai pidempi"	###	"Label_Password_Guidelines": "Strengen skal indeholde mindst 1 alfabetisk karakter af små bogstaver, mindst 1 store alfabetiske karakter, mindst 1 numerisk karakter
og mindst en speciel karakter. Strengen skal være otte tegn eller længere"	###	"Label_Password_Guidelines": "La cadena debe contener al menos 1 carácter alfabético en minúsculas, al menos 1 carácter alfabético en mayúsculas, al menos 1 carácter numérico
y al menos un personaje especial. La cadena debe ser de ocho caracteres o más"	###	"Label_Password_Guidelines": "A corda deve conter pelo menos 1 caráter alfabético minúsculo, pelo menos 1 caráter alfabético em maiúsculas, pelo menos 1 caráter numérico
e pelo menos um personagem especial. A string deve ter oito caracteres ou mais"	###@@@###
"Button_Password_Save": "Save new password"	###	"Button_Password_Save": "Spara nytt lösenord"	###	"Button_Password_Save": "Lagre nytt passord"	###	"Button_Password_Save": "Tallenna uusi salasana"	###	"Button_Password_Save": "Gem nyt adgangskode"	###	"Button_Password_Save": "Guardar una nueva contraseña"	###	"Button_Password_Save": "Salve nova senha"	###@@@###
"Error_RegisterForm_Password": "Password format error"	###	"Error_RegisterForm_Password": "Lösenordsformatfel"	###	"Error_RegisterForm_Password": "Passordformatfeil"	###	"Error_RegisterForm_Password": "Salasanamuotovirhe"	###	"Error_RegisterForm_Password": "Fejl for adgangskodeformat"	###	"Error_RegisterForm_Password": "Error de formato de contraseña"	###	"Error_RegisterForm_Password": "Erro de formato de senha"	###@@@###
"Error_RegisterForm_PasswordMatch": "Password does not match"	###	"Error_RegisterForm_PasswordMatch": "Lösenordet matchar inte"	###	"Error_RegisterForm_PasswordMatch": "Passordet stemmer ikke"	###	"Error_RegisterForm_PasswordMatch": "Salasana ei täsmää"	###	"Error_RegisterForm_PasswordMatch": "Adgangskoden passer ikke"	###	"Error_RegisterForm_PasswordMatch": "Las contraseñas no coinciden"	###	"Error_RegisterForm_PasswordMatch": "Senha não corresponde"	###@@@###
"Label_LoginForm_Account": "Account name"	###	"Label_LoginForm_Account": "Kontonamn"	###	"Label_LoginForm_Account": "Brukernavn"	###	"Label_LoginForm_Account": "Tilin nimi"	###	"Label_LoginForm_Account": "Kontonavn"	###	"Label_LoginForm_Account": "Nombre de la cuenta"	###	"Label_LoginForm_Account": "Nome da conta"	###@@@###
"Label_LoginForm_AccountPlaceholder": "Enter your account name"	###	"Label_LoginForm_AccountPlaceholder": "Ange ditt kontonamn"	###	"Label_LoginForm_AccountPlaceholder": "Skriv inn kontonavnet ditt"	###	"Label_LoginForm_AccountPlaceholder": "Kirjoita tilisi nimi"	###	"Label_LoginForm_AccountPlaceholder": "Indtast dit kontonavn"	###	"Label_LoginForm_AccountPlaceholder": "Ingrese el nombre de su cuenta"	###	"Label_LoginForm_AccountPlaceholder": "Digite o nome da sua conta"	###@@@###
"Denmark": "Denmark"	###	"Denmark": "Danmark"	###	"Denmark": "Danmark"	###	"Denmark": "Tanska"	###	"Denmark": "Danmark"	###	"Denmark": "Dinamarca"	###	"Denmark": "Dinamarca"	###@@@###
"Sweden": "Sweden"	###	"Sweden": "Sverige"	###	"Sweden": "Sverige"	###	"Sweden": "Ruotsi"	###	"Sweden": "Sverige"	###	"Sweden": "Suecia"	###	"Sweden": "Suécia"	###@@@###
"Finlan": "Finlan"	###	"Finlan": "Finlan"	###	"Finlan": "Finlan"	###	"Finlan": "Finlan"	###	"Finlan": "Finlan"	###	"Finlan": "Finlan"	###	"Finlan": "Finlan"	###@@@###
"Norway": "Norway"	###	"Norway": "Norge"	###	"Norway": "Norge"	###	"Norway": "Norja"	###	"Norway": "Norge"	###	"Norway": "Noruega"	###	"Norway": "Noruega"	###@@@###
"Entity_Label_Error_canPerformSSNSearchFalse": "You need to combine SSN search with first and last name"	###	"Entity_Label_Error_canPerformSSNSearchFalse": "Du måste kombinera SSN -sökning med första och efternamn"	###	"Entity_Label_Error_canPerformSSNSearchFalse": "Du må kombinere SSN -søk med første og etternavn"	###	"Entity_Label_Error_canPerformSSNSearchFalse": "Sinun on yhdistettävä SSN -haku ensimmäiseen ja sukunimeen"	###	"Entity_Label_Error_canPerformSSNSearchFalse": "Du skal kombinere SSN -søgning med for- og efternavn"	###	"Entity_Label_Error_canPerformSSNSearchFalse": "Necesitas combinar la búsqueda SSN con el primer y apellido"	###	"Entity_Label_Error_canPerformSSNSearchFalse": "Você precisa combinar a pesquisa do SSN com o primeiro e o sobrenome"	###@@@###
"Confirm_you_want_to_remove_user_from_Company": "Confirm that you want to remove the user from the company."	###	"Confirm_you_want_to_remove_user_from_Company": "Bekräfta att du vill ta bort användaren från företaget."	###	"Confirm_you_want_to_remove_user_from_Company": "Bekreft at du vil fjerne brukeren fra selskapet."	###	"Confirm_you_want_to_remove_user_from_Company": "Varmista, että haluat poistaa käyttäjän yrityksestä."	###	"Confirm_you_want_to_remove_user_from_Company": "Bekræft, at du vil fjerne brugeren fra virksomheden."	###	"Confirm_you_want_to_remove_user_from_Company": "Confirme que desea eliminar al usuario de la empresa."	###	"Confirm_you_want_to_remove_user_from_Company": "Confirme que deseja remover o usuário da empresa."	###@@@###
"ButtonRemoveUser": "Remove user"	###	"ButtonRemoveUser": "Ta bort användaren"	###	"ButtonRemoveUser": "Fjern brukeren"	###	"ButtonRemoveUser": "Poista käyttäjä"	###	"ButtonRemoveUser": "Fjern brugeren"	###	"ButtonRemoveUser": "Eliminar usuario"	###	"ButtonRemoveUser": "Remova o usuário"	###@@@###
"ButtonCancel": "Cancel"	###	"ButtonCancel": "Annullera"	###	"ButtonCancel": "Avbryt"	###	"ButtonCancel": "Peruuttaa"	###	"ButtonCancel": "Afbestille"	###	"ButtonCancel": "Cancelar"	###	"ButtonCancel": "Cancelar"	###@@@###
"Titel_Delete_User": "Remove user"	###	"Titel_Delete_User": "Ta bort användaren"	###	"Titel_Delete_User": "Fjern brukeren"	###	"Titel_Delete_User": "Poista käyttäjä"	###	"Titel_Delete_User": "Fjern brugeren"	###	"Titel_Delete_User": "Eliminar usuario"	###	"Titel_Delete_User": "Remova o usuário"	###@@@###
"User_already_exists_Contact_support": "User already exists. Please contact support if you need help to relate this user to this company."	###	"User_already_exists_Contact_support": "Användare finns redan. Kontakta support om du behöver hjälp för att relatera den här användaren till det här företaget."	###	"User_already_exists_Contact_support": "Brukeren eksisterer allerede. Kontakt support hvis du trenger hjelp til å relatere denne brukeren til dette selskapet."	###	"User_already_exists_Contact_support": "Käyttäjä on jo olemassa. Ota yhteyttä tukeen, jos tarvitset apua tämän käyttäjän yhdistämiseksi tähän yritykseen."	###	"User_already_exists_Contact_support": "Bruger eksistere allerede. Kontakt support, hvis du har brug for hjælp til at relatere denne bruger til dette firma."	###	"User_already_exists_Contact_support": "El usuario ya existe. Póngase en contacto con el soporte si necesita ayuda para relacionar a este usuario con esta empresa."	###	"User_already_exists_Contact_support": "Usuário já existe. Entre em contato com o suporte se precisar de ajuda para relacionar esse usuário com esta empresa."	###@@@###
"SSN_format_error": "Enter social security number in the format YYYYMMDD-XXXX"	###	"SSN_format_error": "Ange socialförsäkringsnummer i formatet yyyymmdd-xxxx"	###	"SSN_format_error": "Skriv inn personnummer i formatet yyyymmdd-xxxx"	###	"SSN_format_error": "Syötä sosiaaliturvatunnus muodossa vvvmmdd-xxxx"	###	"SSN_format_error": "Indtast personnummer i formatet yyyymmdd-xxxx"	###	"SSN_format_error": "Ingrese el número de Seguro Social en el formato YYYYMMDD-XXXX"	###	"SSN_format_error": "Digite o número do Seguro Social no formato yyyymmdd-xxxx"	###@@@###
"Label_Content_Cookie": "About cookies"	###	"Label_Content_Cookie": "Om kakor"	###	"Label_Content_Cookie": "Om informasjonskapsler"	###	"Label_Content_Cookie": "Tietoja evästeistä"	###	"Label_Content_Cookie": "Om cookies"	###	"Label_Content_Cookie": "Acerca de las galletas"	###	"Label_Content_Cookie": "Sobre cookies"	###@@@###
"time_indicator": "At time"	###	"time_indicator": "Då"	###	"time_indicator": "På tidspunktet"	###	"time_indicator": "Ajallaan"	###	"time_indicator": "På tidspunktet"	###	"time_indicator": "En el momento"	###	"time_indicator": "No tempo"	###@@@###
"January": "January"	###	"January": "Januari"	###	"January": "Januar"	###	"January": "Tammikuu"	###	"January": "Januar"	###	"January": "Enero"	###	"January": "Janeiro"	###@@@###
"February": "February"	###	"February": "Februari"	###	"February": "Februar"	###	"February": "Helmikuu"	###	"February": "Februar"	###	"February": "Febrero"	###	"February": "Fevereiro"	###@@@###
"March": "March"	###	"March": "Mars"	###	"March": "Mars"	###	"March": "Maaliskuu"	###	"March": "Marts"	###	"March": "Marzo"	###	"March": "Marchar"	###@@@###
"April": "April"	###	"April": "April"	###	"April": "April"	###	"April": "Huhtikuu"	###	"April": "April"	###	"April": "Abril"	###	"April": "Abril"	###@@@###
"May": "May"	###	"May": "Maj"	###	"May": "Kan"	###	"May": "Saattaa"	###	"May": "Kan"	###	"May": "Puede"	###	"May": "Poderia"	###@@@###
"June": "June"	###	"June": "Juni"	###	"June": "Juni"	###	"June": "Kesäkuu"	###	"June": "Juni"	###	"June": "Junio"	###	"June": "Junho"	###@@@###
"July": "July"	###	"July": "Juli"	###	"July": "Juli"	###	"July": "Heinäkuu"	###	"July": "Juli"	###	"July": "Julio"	###	"July": "Julho"	###@@@###
"August": "August"	###	"August": "Augusti"	###	"August": "August"	###	"August": "Elokuu"	###	"August": "August"	###	"August": "Agosto"	###	"August": "Agosto"	###@@@###
"September": "September"	###	"September": "September"	###	"September": "September"	###	"September": "Syyskuu"	###	"September": "September"	###	"September": "Septiembre"	###	"September": "Setembro"	###@@@###
"October": "October"	###	"October": "Oktober"	###	"October": "Oktober"	###	"October": "Lokakuu"	###	"October": "Oktober"	###	"October": "Octubre"	###	"October": "Outubro"	###@@@###
"November": "November"	###	"November": "November"	###	"November": "November"	###	"November": "Marraskuu"	###	"November": "November"	###	"November": "Noviembre"	###	"November": "Novembro"	###@@@###
"December": "December"	###	"December": "December"	###	"December": "Desember"	###	"December": "Joulukuu"	###	"December": "December"	###	"December": "Diciembre"	###	"December": "Dezembro"	###@@@###
"Nav_DropDownItem_Livestream": "Intercom"	###	"Nav_DropDownItem_Livestream": "Intercom"	###	"Nav_DropDownItem_Livestream": "Intercom"	###	"Nav_DropDownItem_Livestream": "Intercom"	###	"Nav_DropDownItem_Livestream": "Intercom"	###	"Nav_DropDownItem_Livestream": "Intercom"	###	"Nav_DropDownItem_Livestream": "Intercom"	###@@@###
"Label_MyChatChannels": "Channels"	###	"Label_MyChatChannels": "Kanal"	###	"Label_MyChatChannels": "Kanaler"	###	"Label_MyChatChannels": "Kanavat"	###	"Label_MyChatChannels": "Kanaler"	###	"Label_MyChatChannels": "Canales"	###	"Label_MyChatChannels": "Canais"	###@@@###
"Label_MyChatChannelsMostRecent": "Most recent"	###	"Label_MyChatChannelsMostRecent": "Senaste"	###	"Label_MyChatChannelsMostRecent": "Senest"	###	"Label_MyChatChannelsMostRecent": "Viimeisin"	###	"Label_MyChatChannelsMostRecent": "Seneste"	###	"Label_MyChatChannelsMostRecent": "Más reciente"	###	"Label_MyChatChannelsMostRecent": "Mais recente"	###@@@###
"Link_Login_Registe": "Join"	###	"Link_Login_Registe": "Ansluta sig"	###	"Link_Login_Registe": "Bli med"	###	"Link_Login_Registe": "Liittyä seuraan"	###	"Link_Login_Registe": "Tilslutte"	###	"Link_Login_Registe": "Unirse"	###	"Link_Login_Registe": "Juntar"	###@@@###
"Label_Onboarding_Password": "Enter password"	###	"Label_Onboarding_Password": "Skriv in lösenord"	###	"Label_Onboarding_Password": "Oppgi passord"	###	"Label_Onboarding_Password": "Kirjoita salasana"	###	"Label_Onboarding_Password": "Indtast adgangskode"	###	"Label_Onboarding_Password": "Introducir la contraseña"	###	"Label_Onboarding_Password": "Digite a senha"	###@@@###
"Label_Onboarding_PasswordAgain": "Enter password again"	###	"Label_Onboarding_PasswordAgain": "Ange lösenord igen"	###	"Label_Onboarding_PasswordAgain": "Skriv inn passord igjen"	###	"Label_Onboarding_PasswordAgain": "Kirjoita salasana uudelleen"	###	"Label_Onboarding_PasswordAgain": "Indtast adgangskode igen"	###	"Label_Onboarding_PasswordAgain": "Ingrese de nuevo la contraseña"	###	"Label_Onboarding_PasswordAgain": "Coloque a senha novamente"	###@@@###
"Nav_DropDownItem_MCC": "Dashboard"	###	"Nav_DropDownItem_MCC": "Instrumentbräda"	###	"Nav_DropDownItem_MCC": "Dashbord"	###	"Nav_DropDownItem_MCC": "Kojelauta"	###	"Nav_DropDownItem_MCC": "Dashboard"	###	"Nav_DropDownItem_MCC": "Panel"	###	"Nav_DropDownItem_MCC": "Painel"	###@@@###
"Entity_Label_Filter": "Filter"	###	"Entity_Label_Filter": "Filtrera"	###	"Entity_Label_Filter": "Filter"	###	"Entity_Label_Filter": "Suodattaa"	###	"Entity_Label_Filter": "Filter"	###	"Entity_Label_Filter": "Filtrar"	###	"Entity_Label_Filter": "Filtro"	###@@@###
"Nav_DropDownItem_MCCDashBoard": "Dashboard"	###	"Nav_DropDownItem_MCCDashBoard": "Dashboard"	###	"Nav_DropDownItem_MCCDashBoard": "Dashboard"	###	"Nav_DropDownItem_MCCDashBoard": "Dashboard"	###	"Nav_DropDownItem_MCCDashBoard": "Dashboard"	###	"Nav_DropDownItem_MCCDashBoard": "Dashboard"	###	"Nav_DropDownItem_MCCDashBoard": "Dashboard"	###@@@###
"Nav_DropDownItem_PODView": "POD view"	###	"Nav_DropDownItem_PODView": "POD view"	###	"Nav_DropDownItem_PODView": "POD view"	###	"Nav_DropDownItem_PODView": "POD view"	###	"Nav_DropDownItem_PODView": "POD view"	###	"Nav_DropDownItem_PODView": "POD view"	###	"Nav_DropDownItem_PODView": "POD view"	###@@@###
"Label_AppName": "Aurora"	###	"Label_AppName": "Aurora"	###	"Label_AppName": "Aurora"	###	"Label_AppName": "Aurora"	###	"Label_AppName": "Aurora"	###	"Label_AppName": "Aurora"	###	"Label_AppName": "Aurora"	###@@@###
"Nav_DropDownItem_Profilesettings": "Profile settings"	###	"Nav_DropDownItem_Profilesettings": "Profilinställningar"	###	"Nav_DropDownItem_Profilesettings": "Profilinnstillinger"	###	"Nav_DropDownItem_Profilesettings": "Profiiliasetukset"	###	"Nav_DropDownItem_Profilesettings": "Profilindstillinger"	###	"Nav_DropDownItem_Profilesettings": "Configuración de perfil"	###	"Nav_DropDownItem_Profilesettings": "Configurações de perfil"	###@@@###
"Nav_DropDownItem_Databrowser": "Data browser"	###	"Nav_DropDownItem_Databrowser": "Datawebbläsare"	###	"Nav_DropDownItem_Databrowser": "Dataleser"	###	"Nav_DropDownItem_Databrowser": "Dataselain"	###	"Nav_DropDownItem_Databrowser": "Databrowser"	###	"Nav_DropDownItem_Databrowser": "Navegador de datos"	###	"Nav_DropDownItem_Databrowser": "Navegador de dados"	###@@@###
"Nav_DropDownItem_Suspence": "Suspence"	###	"Nav_DropDownItem_Suspence": "Suspence"	###	"Nav_DropDownItem_Suspence": "Suspence"	###	"Nav_DropDownItem_Suspence": "Suspence"	###	"Nav_DropDownItem_Suspence": "Suspence"	###	"Nav_DropDownItem_Suspence": "Suspence"	###	"Nav_DropDownItem_Suspence": "Suspence"	###@@@###
